account_id,region,account_tier,randomization_block,assignment,block_arm_index,completed_order_7d,correction_request,support_contact
ACC-2362,Kalimantan,Standard,Kalimantan-Standard,Treatment,112,No,No,No
ACC-2363,Kalimantan,Standard,Kalimantan-Standard,Treatment,113,No,No,No
ACC-2364,Kalimantan,Standard,Kalimantan-Standard,Treatment,114,No,No,No
ACC-2365,Kalimantan,Standard,Kalimantan-Standard,Treatment,115,No,No,No
ACC-2366,Kalimantan,Standard,Kalimantan-Standard,Treatment,116,No,No,No
ACC-2367,Kalimantan,Standard,Kalimantan-Standard,Treatment,117,No,No,No
ACC-2368,Kalimantan,Standard,Kalimantan-Standard,Treatment,118,No,No,No
ACC-2369,Kalimantan,Standard,Kalimantan-Standard,Treatment,119,No,No,No
ACC-2370,Kalimantan,Standard,Kalimantan-Standard,Treatment,120,No,No,No
ACC-2371,Kalimantan,Standard,Kalimantan-Standard,Treatment,121,No,No,No
ACC-2372,Kalimantan,Standard,Kalimantan-Standard,Treatment,122,No,No,No
ACC-2373,Kalimantan,Standard,Kalimantan-Standard,Treatment,123,No,No,No
ACC-2374,Kalimantan,Standard,Kalimantan-Standard,Treatment,124,No,No,No
ACC-2375,Kalimantan,Standard,Kalimantan-Standard,Treatment,125,No,No,No
ACC-2376,Kalimantan,Standard,Kalimantan-Standard,Treatment,126,No,No,No
ACC-2377,Kalimantan,Standard,Kalimantan-Standard,Treatment,127,No,No,No
ACC-2378,Kalimantan,Standard,Kalimantan-Standard,Treatment,128,No,No,No
ACC-2379,Kalimantan,Standard,Kalimantan-Standard,Treatment,129,No,No,No
ACC-2380,Kalimantan,Standard,Kalimantan-Standard,Treatment,130,No,No,No
ACC-2381,Kalimantan,Standard,Kalimantan-Standard,Treatment,131,No,No,No
ACC-2382,Kalimantan,Standard,Kalimantan-Standard,Treatment,132,No,No,No
ACC-2383,Kalimantan,Standard,Kalimantan-Standard,Treatment,133,No,No,No
ACC-2384,Kalimantan,Standard,Kalimantan-Standard,Treatment,134,No,No,No
ACC-2385,Kalimantan,Standard,Kalimantan-Standard,Treatment,135,No,No,No
ACC-2386,Kalimantan,Standard,Kalimantan-Standard,Treatment,136,No,No,No
ACC-2387,Kalimantan,Standard,Kalimantan-Standard,Treatment,137,No,No,No
ACC-2388,Kalimantan,Standard,Kalimantan-Standard,Treatment,138,No,No,No
ACC-2389,Kalimantan,Standard,Kalimantan-Standard,Treatment,139,No,No,No
ACC-2390,Kalimantan,Standard,Kalimantan-Standard,Treatment,140,No,No,No
ACC-2391,Kalimantan,Standard,Kalimantan-Standard,Treatment,141,No,No,No
ACC-2392,Kalimantan,Standard,Kalimantan-Standard,Treatment,142,No,No,No
ACC-2393,Kalimantan,Standard,Kalimantan-Standard,Treatment,143,No,No,No
ACC-2394,Kalimantan,Standard,Kalimantan-Standard,Treatment,144,No,No,No
ACC-2395,Kalimantan,Standard,Kalimantan-Standard,Treatment,145,No,No,No
ACC-2396,Kalimantan,Standard,Kalimantan-Standard,Treatment,146,No,No,No
ACC-2397,Kalimantan,Standard,Kalimantan-Standard,Treatment,147,No,No,No
ACC-2398,Kalimantan,Standard,Kalimantan-Standard,Treatment,148,No,No,No
ACC-2399,Kalimantan,Standard,Kalimantan-Standard,Treatment,149,No,No,No
ACC-2400,Kalimantan,Standard,Kalimantan-Standard,Treatment,150,No,No,No
ACC-2401,Kalimantan,Standard,Kalimantan-Standard,Treatment,151,No,No,No
ACC-2402,Kalimantan,Standard,Kalimantan-Standard,Treatment,152,No,No,No
ACC-2403,Kalimantan,Standard,Kalimantan-Standard,Treatment,153,No,No,No
ACC-2404,Kalimantan,Standard,Kalimantan-Standard,Treatment,154,No,No,No
ACC-2405,Kalimantan,Standard,Kalimantan-Standard,Treatment,155,No,No,No
ACC-2406,Kalimantan,Standard,Kalimantan-Standard,Treatment,156,No,No,No
ACC-2407,Kalimantan,Standard,Kalimantan-Standard,Treatment,157,No,No,No
ACC-2408,Kalimantan,Standard,Kalimantan-Standard,Treatment,158,No,No,No
ACC-2409,Kalimantan,Standard,Kalimantan-Standard,Treatment,159,No,No,No
ACC-2410,Kalimantan,Standard,Kalimantan-Standard,Treatment,160,No,No,No
ACC-2411,Kalimantan,Standard,Kalimantan-Standard,Treatment,161,No,No,No
ACC-2412,Kalimantan,Standard,Kalimantan-Standard,Treatment,162,No,No,No
ACC-2413,Kalimantan,Standard,Kalimantan-Standard,Treatment,163,No,No,No
ACC-2414,Kalimantan,Standard,Kalimantan-Standard,Treatment,164,No,No,No
ACC-2415,Kalimantan,Standard,Kalimantan-Standard,Treatment,165,No,No,No
ACC-2416,Kalimantan,Standard,Kalimantan-Standard,Treatment,166,No,No,No
ACC-2417,Kalimantan,Standard,Kalimantan-Standard,Treatment,167,No,No,No
ACC-2418,Kalimantan,Standard,Kalimantan-Standard,Treatment,168,No,No,No
ACC-2419,Kalimantan,Standard,Kalimantan-Standard,Treatment,169,No,No,No
ACC-2420,Kalimantan,Standard,Kalimantan-Standard,Treatment,170,No,No,No
ACC-2421,Kalimantan,Standard,Kalimantan-Standard,Treatment,171,No,No,No
ACC-2422,Kalimantan,Standard,Kalimantan-Standard,Treatment,172,No,No,No
ACC-2423,Kalimantan,Standard,Kalimantan-Standard,Treatment,173,No,No,No
ACC-2424,Kalimantan,Standard,Kalimantan-Standard,Treatment,174,No,No,No
ACC-2425,Kalimantan,Standard,Kalimantan-Standard,Treatment,175,No,No,No
ACC-2426,Kalimantan,Standard,Kalimantan-Standard,Treatment,176,No,No,No
ACC-2427,Kalimantan,Standard,Kalimantan-Standard,Treatment,177,No,No,No
ACC-2428,Kalimantan,Standard,Kalimantan-Standard,Treatment,178,No,No,No
ACC-2429,Kalimantan,Standard,Kalimantan-Standard,Treatment,179,No,No,No
ACC-2430,Kalimantan,Standard,Kalimantan-Standard,Treatment,180,No,No,No
ACC-2431,Kalimantan,Standard,Kalimantan-Standard,Treatment,181,No,No,No
ACC-2432,Kalimantan,Standard,Kalimantan-Standard,Treatment,182,No,No,No
ACC-2433,Kalimantan,Standard,Kalimantan-Standard,Treatment,183,No,No,No
ACC-2434,Kalimantan,Standard,Kalimantan-Standard,Treatment,184,No,No,No
ACC-2435,Kalimantan,Standard,Kalimantan-Standard,Treatment,185,No,No,No
ACC-2436,Kalimantan,Standard,Kalimantan-Standard,Treatment,186,No,No,No
ACC-2437,Kalimantan,Standard,Kalimantan-Standard,Treatment,187,No,No,No
ACC-2438,Kalimantan,Standard,Kalimantan-Standard,Treatment,188,No,No,No
ACC-2439,Kalimantan,Standard,Kalimantan-Standard,Treatment,189,No,No,No
ACC-2440,Kalimantan,Standard,Kalimantan-Standard,Treatment,190,No,No,No
ACC-2441,Kalimantan,Standard,Kalimantan-Standard,Treatment,191,No,No,No
ACC-2442,Kalimantan,Standard,Kalimantan-Standard,Treatment,192,No,No,No
ACC-2443,Kalimantan,Standard,Kalimantan-Standard,Treatment,193,No,No,No
ACC-2444,Kalimantan,Standard,Kalimantan-Standard,Treatment,194,No,No,No
ACC-2445,Kalimantan,Standard,Kalimantan-Standard,Treatment,195,No,No,No
ACC-2446,Kalimantan,Standard,Kalimantan-Standard,Treatment,196,No,No,No
ACC-2447,Kalimantan,Standard,Kalimantan-Standard,Treatment,197,No,No,No
ACC-2448,Kalimantan,Standard,Kalimantan-Standard,Treatment,198,No,No,No
ACC-2449,Kalimantan,Standard,Kalimantan-Standard,Treatment,199,No,No,No
ACC-2450,Kalimantan,Standard,Kalimantan-Standard,Treatment,200,No,No,No
ACC-2451,Kalimantan,Standard,Kalimantan-Standard,Treatment,201,No,No,No
ACC-2452,Kalimantan,Standard,Kalimantan-Standard,Treatment,202,No,No,No
ACC-2453,Kalimantan,Standard,Kalimantan-Standard,Treatment,203,No,No,No
ACC-2454,Kalimantan,Standard,Kalimantan-Standard,Treatment,204,No,No,No
ACC-2455,Kalimantan,Standard,Kalimantan-Standard,Treatment,205,No,No,No
ACC-2456,Kalimantan,Standard,Kalimantan-Standard,Treatment,206,No,No,No
ACC-2457,Kalimantan,Standard,Kalimantan-Standard,Treatment,207,No,No,No
ACC-2458,Kalimantan,Standard,Kalimantan-Standard,Treatment,208,No,No,No
ACC-2459,Kalimantan,Standard,Kalimantan-Standard,Treatment,209,No,No,No
ACC-2460,Kalimantan,Standard,Kalimantan-Standard,Treatment,210,No,No,No
ACC-2461,Kalimantan,Standard,Kalimantan-Standard,Treatment,211,No,No,No
ACC-2462,Kalimantan,Standard,Kalimantan-Standard,Treatment,212,No,No,No
ACC-2463,Kalimantan,Standard,Kalimantan-Standard,Treatment,213,No,No,No
ACC-2464,Kalimantan,Standard,Kalimantan-Standard,Treatment,214,No,No,No
ACC-2465,Kalimantan,Standard,Kalimantan-Standard,Treatment,215,No,No,No
ACC-2466,Kalimantan,Standard,Kalimantan-Standard,Treatment,216,No,No,No
ACC-2467,Kalimantan,Standard,Kalimantan-Standard,Treatment,217,No,No,No
ACC-2468,Kalimantan,Standard,Kalimantan-Standard,Treatment,218,No,No,No
ACC-2469,Kalimantan,Standard,Kalimantan-Standard,Treatment,219,No,No,No
ACC-2470,Kalimantan,Standard,Kalimantan-Standard,Treatment,220,No,No,No
ACC-2471,Kalimantan,Standard,Kalimantan-Standard,Treatment,221,No,No,No
ACC-2472,Kalimantan,Standard,Kalimantan-Standard,Treatment,222,No,No,No
ACC-2473,Kalimantan,Standard,Kalimantan-Standard,Treatment,223,No,No,No
ACC-2474,Kalimantan,Standard,Kalimantan-Standard,Treatment,224,No,No,No
ACC-2475,Kalimantan,Standard,Kalimantan-Standard,Treatment,225,No,No,No
ACC-2476,Kalimantan,Standard,Kalimantan-Standard,Treatment,226,No,No,No
ACC-2477,Kalimantan,Standard,Kalimantan-Standard,Treatment,227,No,No,No
ACC-2478,Kalimantan,Standard,Kalimantan-Standard,Treatment,228,No,No,No
ACC-2479,Kalimantan,Standard,Kalimantan-Standard,Treatment,229,No,No,No
ACC-2480,Kalimantan,Standard,Kalimantan-Standard,Treatment,230,No,No,No
ACC-2481,Kalimantan,Standard,Kalimantan-Standard,Treatment,231,No,No,No
ACC-2482,Kalimantan,Standard,Kalimantan-Standard,Treatment,232,No,No,No
ACC-2483,Kalimantan,Standard,Kalimantan-Standard,Treatment,233,No,No,No
ACC-2484,Kalimantan,Standard,Kalimantan-Standard,Treatment,234,No,No,No
ACC-2485,Kalimantan,Standard,Kalimantan-Standard,Treatment,235,No,No,No
ACC-2486,Kalimantan,Standard,Kalimantan-Standard,Treatment,236,No,No,No
ACC-2487,Kalimantan,Standard,Kalimantan-Standard,Treatment,237,No,No,No
ACC-2488,Kalimantan,Standard,Kalimantan-Standard,Treatment,238,No,No,No
ACC-2489,Kalimantan,Standard,Kalimantan-Standard,Treatment,239,No,No,No
ACC-2490,Kalimantan,Standard,Kalimantan-Standard,Treatment,240,No,No,No
ACC-2491,Kalimantan,Standard,Kalimantan-Standard,Treatment,241,No,No,No
ACC-2492,Kalimantan,Standard,Kalimantan-Standard,Treatment,242,No,No,No
ACC-2493,Kalimantan,Standard,Kalimantan-Standard,Treatment,243,No,No,No
ACC-2494,Kalimantan,Standard,Kalimantan-Standard,Treatment,244,No,No,No
ACC-2495,Kalimantan,Standard,Kalimantan-Standard,Treatment,245,No,No,No
ACC-2496,Kalimantan,Standard,Kalimantan-Standard,Treatment,246,No,No,No
ACC-2497,Kalimantan,Standard,Kalimantan-Standard,Treatment,247,No,No,No
ACC-2498,Kalimantan,Standard,Kalimantan-Standard,Treatment,248,No,No,No
ACC-2499,Kalimantan,Standard,Kalimantan-Standard,Treatment,249,No,No,No
ACC-2500,Kalimantan,Standard,Kalimantan-Standard,Treatment,250,No,No,No
ACC-2501,Kalimantan,Key,Kalimantan-Key,Control,1,Yes,Yes,No
ACC-2502,Kalimantan,Key,Kalimantan-Key,Control,2,Yes,Yes,No
ACC-2503,Kalimantan,Key,Kalimantan-Key,Control,3,Yes,Yes,No
ACC-2504,Kalimantan,Key,Kalimantan-Key,Control,4,Yes,Yes,No
ACC-2505,Kalimantan,Key,Kalimantan-Key,Control,5,Yes,Yes,No
ACC-2506,Kalimantan,Key,Kalimantan-Key,Control,6,Yes,No,Yes
ACC-2507,Kalimantan,Key,Kalimantan-Key,Control,7,Yes,No,Yes
ACC-2508,Kalimantan,Key,Kalimantan-Key,Control,8,Yes,No,Yes
ACC-2509,Kalimantan,Key,Kalimantan-Key,Control,9,Yes,No,Yes
ACC-2510,Kalimantan,Key,Kalimantan-Key,Control,10,Yes,No,Yes
ACC-2511,Kalimantan,Key,Kalimantan-Key,Control,11,Yes,No,Yes
ACC-2512,Kalimantan,Key,Kalimantan-Key,Control,12,Yes,No,No
ACC-2513,Kalimantan,Key,Kalimantan-Key,Control,13,Yes,No,No
ACC-2514,Kalimantan,Key,Kalimantan-Key,Control,14,Yes,No,No
ACC-2515,Kalimantan,Key,Kalimantan-Key,Control,15,Yes,No,No
ACC-2516,Kalimantan,Key,Kalimantan-Key,Control,16,Yes,No,No
ACC-2517,Kalimantan,Key,Kalimantan-Key,Control,17,Yes,No,No
ACC-2518,Kalimantan,Key,Kalimantan-Key,Control,18,Yes,No,No
ACC-2519,Kalimantan,Key,Kalimantan-Key,Control,19,Yes,No,No
ACC-2520,Kalimantan,Key,Kalimantan-Key,Control,20,Yes,No,No
ACC-2521,Kalimantan,Key,Kalimantan-Key,Control,21,Yes,No,No
ACC-2522,Kalimantan,Key,Kalimantan-Key,Control,22,Yes,No,No
ACC-2523,Kalimantan,Key,Kalimantan-Key,Control,23,Yes,No,No
ACC-2524,Kalimantan,Key,Kalimantan-Key,Control,24,Yes,No,No
ACC-2525,Kalimantan,Key,Kalimantan-Key,Control,25,Yes,No,No
ACC-2526,Kalimantan,Key,Kalimantan-Key,Control,26,Yes,No,No
ACC-2527,Kalimantan,Key,Kalimantan-Key,Control,27,Yes,No,No
ACC-2528,Kalimantan,Key,Kalimantan-Key,Control,28,Yes,No,No
ACC-2529,Kalimantan,Key,Kalimantan-Key,Control,29,Yes,No,No
ACC-2530,Kalimantan,Key,Kalimantan-Key,Control,30,Yes,No,No
ACC-2531,Kalimantan,Key,Kalimantan-Key,Control,31,Yes,No,No
ACC-2532,Kalimantan,Key,Kalimantan-Key,Control,32,Yes,No,No
ACC-2533,Kalimantan,Key,Kalimantan-Key,Control,33,Yes,No,No
ACC-2534,Kalimantan,Key,Kalimantan-Key,Control,34,Yes,No,No
ACC-2535,Kalimantan,Key,Kalimantan-Key,Control,35,Yes,No,No
ACC-2536,Kalimantan,Key,Kalimantan-Key,Control,36,Yes,No,No
ACC-2537,Kalimantan,Key,Kalimantan-Key,Control,37,Yes,No,No
ACC-2538,Kalimantan,Key,Kalimantan-Key,Control,38,Yes,No,No
ACC-2539,Kalimantan,Key,Kalimantan-Key,Control,39,Yes,No,No
ACC-2540,Kalimantan,Key,Kalimantan-Key,Control,40,Yes,No,No
ACC-2541,Kalimantan,Key,Kalimantan-Key,Control,41,Yes,No,No
ACC-2542,Kalimantan,Key,Kalimantan-Key,Control,42,Yes,No,No
ACC-2543,Kalimantan,Key,Kalimantan-Key,Control,43,Yes,No,No
ACC-2544,Kalimantan,Key,Kalimantan-Key,Control,44,Yes,No,No
ACC-2545,Kalimantan,Key,Kalimantan-Key,Control,45,Yes,No,No
ACC-2546,Kalimantan,Key,Kalimantan-Key,Control,46,Yes,No,No
ACC-2547,Kalimantan,Key,Kalimantan-Key,Control,47,Yes,No,No
ACC-2548,Kalimantan,Key,Kalimantan-Key,Control,48,Yes,No,No
ACC-2549,Kalimantan,Key,Kalimantan-Key,Control,49,Yes,No,No
ACC-2550,Kalimantan,Key,Kalimantan-Key,Control,50,Yes,No,No
ACC-2551,Kalimantan,Key,Kalimantan-Key,Control,51,Yes,No,No
ACC-2552,Kalimantan,Key,Kalimantan-Key,Control,52,Yes,No,No
ACC-2553,Kalimantan,Key,Kalimantan-Key,Control,53,Yes,No,No
ACC-2554,Kalimantan,Key,Kalimantan-Key,Control,54,Yes,No,No
ACC-2555,Kalimantan,Key,Kalimantan-Key,Control,55,Yes,No,No
ACC-2556,Kalimantan,Key,Kalimantan-Key,Control,56,Yes,No,No
ACC-2557,Kalimantan,Key,Kalimantan-Key,Control,57,Yes,No,No
ACC-2558,Kalimantan,Key,Kalimantan-Key,Control,58,Yes,No,No
ACC-2559,Kalimantan,Key,Kalimantan-Key,Control,59,Yes,No,No
ACC-2560,Kalimantan,Key,Kalimantan-Key,Control,60,Yes,No,No
ACC-2561,Kalimantan,Key,Kalimantan-Key,Control,61,Yes,No,No
ACC-2562,Kalimantan,Key,Kalimantan-Key,Control,62,Yes,No,No
ACC-2563,Kalimantan,Key,Kalimantan-Key,Control,63,Yes,No,No
ACC-2564,Kalimantan,Key,Kalimantan-Key,Control,64,Yes,No,No
ACC-2565,Kalimantan,Key,Kalimantan-Key,Control,65,Yes,No,No
ACC-2566,Kalimantan,Key,Kalimantan-Key,Control,66,Yes,No,No
ACC-2567,Kalimantan,Key,Kalimantan-Key,Control,67,Yes,No,No
ACC-2568,Kalimantan,Key,Kalimantan-Key,Control,68,Yes,No,No
ACC-2569,Kalimantan,Key,Kalimantan-Key,Control,69,Yes,No,No
ACC-2570,Kalimantan,Key,Kalimantan-Key,Control,70,Yes,No,No
ACC-2571,Kalimantan,Key,Kalimantan-Key,Control,71,Yes,No,No
ACC-2572,Kalimantan,Key,Kalimantan-Key,Control,72,Yes,No,No
ACC-2573,Kalimantan,Key,Kalimantan-Key,Control,73,Yes,No,No
ACC-2574,Kalimantan,Key,Kalimantan-Key,Control,74,Yes,No,No
ACC-2575,Kalimantan,Key,Kalimantan-Key,Control,75,Yes,No,No
ACC-2576,Kalimantan,Key,Kalimantan-Key,Control,76,Yes,No,No
ACC-2577,Kalimantan,Key,Kalimantan-Key,Control,77,Yes,No,No
ACC-2578,Kalimantan,Key,Kalimantan-Key,Control,78,No,No,No
ACC-2579,Kalimantan,Key,Kalimantan-Key,Control,79,No,No,No
ACC-2580,Kalimantan,Key,Kalimantan-Key,Control,80,No,No,No
ACC-2581,Kalimantan,Key,Kalimantan-Key,Control,81,No,No,No
ACC-2582,Kalimantan,Key,Kalimantan-Key,Control,82,No,No,No
ACC-2583,Kalimantan,Key,Kalimantan-Key,Control,83,No,No,No
ACC-2584,Kalimantan,Key,Kalimantan-Key,Control,84,No,No,No
ACC-2585,Kalimantan,Key,Kalimantan-Key,Control,85,No,No,No
ACC-2586,Kalimantan,Key,Kalimantan-Key,Control,86,No,No,No
ACC-2587,Kalimantan,Key,Kalimantan-Key,Control,87,No,No,No
ACC-2588,Kalimantan,Key,Kalimantan-Key,Control,88,No,No,No
ACC-2589,Kalimantan,Key,Kalimantan-Key,Control,89,No,No,No
ACC-2590,Kalimantan,Key,Kalimantan-Key,Control,90,No,No,No
ACC-2591,Kalimantan,Key,Kalimantan-Key,Control,91,No,No,No
ACC-2592,Kalimantan,Key,Kalimantan-Key,Control,92,No,No,No
ACC-2593,Kalimantan,Key,Kalimantan-Key,Control,93,No,No,No
ACC-2594,Kalimantan,Key,Kalimantan-Key,Control,94,No,No,No
ACC-2595,Kalimantan,Key,Kalimantan-Key,Control,95,No,No,No
ACC-2596,Kalimantan,Key,Kalimantan-Key,Control,96,No,No,No
ACC-2597,Kalimantan,Key,Kalimantan-Key,Control,97,No,No,No
ACC-2598,Kalimantan,Key,Kalimantan-Key,Control,98,No,No,No
ACC-2599,Kalimantan,Key,Kalimantan-Key,Control,99,No,No,No
ACC-2600,Kalimantan,Key,Kalimantan-Key,Control,100,No,No,No
ACC-2601,Kalimantan,Key,Kalimantan-Key,Control,101,No,No,No
ACC-2602,Kalimantan,Key,Kalimantan-Key,Control,102,No,No,No
ACC-2603,Kalimantan,Key,Kalimantan-Key,Control,103,No,No,No
ACC-2604,Kalimantan,Key,Kalimantan-Key,Control,104,No,No,No
ACC-2605,Kalimantan,Key,Kalimantan-Key,Control,105,No,No,No
ACC-2606,Kalimantan,Key,Kalimantan-Key,Control,106,No,No,No
ACC-2607,Kalimantan,Key,Kalimantan-Key,Control,107,No,No,No
ACC-2608,Kalimantan,Key,Kalimantan-Key,Control,108,No,No,No
ACC-2609,Kalimantan,Key,Kalimantan-Key,Control,109,No,No,No
ACC-2610,Kalimantan,Key,Kalimantan-Key,Control,110,No,No,No
ACC-2611,Kalimantan,Key,Kalimantan-Key,Control,111,No,No,No
ACC-2612,Kalimantan,Key,Kalimantan-Key,Control,112,No,No,No
ACC-2613,Kalimantan,Key,Kalimantan-Key,Control,113,No,No,No
ACC-2614,Kalimantan,Key,Kalimantan-Key,Control,114,No,No,No
ACC-2615,Kalimantan,Key,Kalimantan-Key,Control,115,No,No,No
ACC-2616,Kalimantan,Key,Kalimantan-Key,Control,116,No,No,No
ACC-2617,Kalimantan,Key,Kalimantan-Key,Control,117,No,No,No
ACC-2618,Kalimantan,Key,Kalimantan-Key,Control,118,No,No,No
ACC-2619,Kalimantan,Key,Kalimantan-Key,Control,119,No,No,No
ACC-2620,Kalimantan,Key,Kalimantan-Key,Control,120,No,No,No
ACC-2621,Kalimantan,Key,Kalimantan-Key,Control,121,No,No,No
ACC-2622,Kalimantan,Key,Kalimantan-Key,Control,122,No,No,No
ACC-2623,Kalimantan,Key,Kalimantan-Key,Control,123,No,No,No
ACC-2624,Kalimantan,Key,Kalimantan-Key,Control,124,No,No,No
ACC-2625,Kalimantan,Key,Kalimantan-Key,Control,125,No,No,No
ACC-2626,Kalimantan,Key,Kalimantan-Key,Control,126,No,No,No
ACC-2627,Kalimantan,Key,Kalimantan-Key,Control,127,No,No,No
ACC-2628,Kalimantan,Key,Kalimantan-Key,Control,128,No,No,No
ACC-2629,Kalimantan,Key,Kalimantan-Key,Control,129,No,No,No
ACC-2630,Kalimantan,Key,Kalimantan-Key,Control,130,No,No,No
ACC-2631,Kalimantan,Key,Kalimantan-Key,Control,131,No,No,No
ACC-2632,Kalimantan,Key,Kalimantan-Key,Control,132,No,No,No
ACC-2633,Kalimantan,Key,Kalimantan-Key,Control,133,No,No,No
ACC-2634,Kalimantan,Key,Kalimantan-Key,Control,134,No,No,No
ACC-2635,Kalimantan,Key,Kalimantan-Key,Control,135,No,No,No
ACC-2636,Kalimantan,Key,Kalimantan-Key,Control,136,No,No,No
ACC-2637,Kalimantan,Key,Kalimantan-Key,Control,137,No,No,No
ACC-2638,Kalimantan,Key,Kalimantan-Key,Control,138,No,No,No
ACC-2639,Kalimantan,Key,Kalimantan-Key,Control,139,No,No,No
ACC-2640,Kalimantan,Key,Kalimantan-Key,Control,140,No,No,No
ACC-2641,Kalimantan,Key,Kalimantan-Key,Control,141,No,No,No
ACC-2642,Kalimantan,Key,Kalimantan-Key,Control,142,No,No,No
ACC-2643,Kalimantan,Key,Kalimantan-Key,Control,143,No,No,No
ACC-2644,Kalimantan,Key,Kalimantan-Key,Control,144,No,No,No
ACC-2645,Kalimantan,Key,Kalimantan-Key,Control,145,No,No,No
ACC-2646,Kalimantan,Key,Kalimantan-Key,Control,146,No,No,No
ACC-2647,Kalimantan,Key,Kalimantan-Key,Control,147,No,No,No
ACC-2648,Kalimantan,Key,Kalimantan-Key,Control,148,No,No,No
ACC-2649,Kalimantan,Key,Kalimantan-Key,Control,149,No,No,No
ACC-2650,Kalimantan,Key,Kalimantan-Key,Control,150,No,No,No
ACC-2651,Kalimantan,Key,Kalimantan-Key,Control,151,No,No,No
ACC-2652,Kalimantan,Key,Kalimantan-Key,Control,152,No,No,No
ACC-2653,Kalimantan,Key,Kalimantan-Key,Control,153,No,No,No
ACC-2654,Kalimantan,Key,Kalimantan-Key,Control,154,No,No,No
ACC-2655,Kalimantan,Key,Kalimantan-Key,Control,155,No,No,No
ACC-2656,Kalimantan,Key,Kalimantan-Key,Control,156,No,No,No
ACC-2657,Kalimantan,Key,Kalimantan-Key,Control,157,No,No,No
ACC-2658,Kalimantan,Key,Kalimantan-Key,Control,158,No,No,No
ACC-2659,Kalimantan,Key,Kalimantan-Key,Control,159,No,No,No
ACC-2660,Kalimantan,Key,Kalimantan-Key,Control,160,No,No,No
ACC-2661,Kalimantan,Key,Kalimantan-Key,Control,161,No,No,No
ACC-2662,Kalimantan,Key,Kalimantan-Key,Control,162,No,No,No
ACC-2663,Kalimantan,Key,Kalimantan-Key,Control,163,No,No,No
ACC-2664,Kalimantan,Key,Kalimantan-Key,Control,164,No,No,No
ACC-2665,Kalimantan,Key,Kalimantan-Key,Control,165,No,No,No
ACC-2666,Kalimantan,Key,Kalimantan-Key,Control,166,No,No,No
ACC-2667,Kalimantan,Key,Kalimantan-Key,Control,167,No,No,No
ACC-2668,Kalimantan,Key,Kalimantan-Key,Control,168,No,No,No
ACC-2669,Kalimantan,Key,Kalimantan-Key,Control,169,No,No,No
ACC-2670,Kalimantan,Key,Kalimantan-Key,Control,170,No,No,No
ACC-2671,Kalimantan,Key,Kalimantan-Key,Control,171,No,No,No
ACC-2672,Kalimantan,Key,Kalimantan-Key,Control,172,No,No,No
ACC-2673,Kalimantan,Key,Kalimantan-Key,Control,173,No,No,No
ACC-2674,Kalimantan,Key,Kalimantan-Key,Control,174,No,No,No
ACC-2675,Kalimantan,Key,Kalimantan-Key,Control,175,No,No,No
ACC-2676,Kalimantan,Key,Kalimantan-Key,Control,176,No,No,No
ACC-2677,Kalimantan,Key,Kalimantan-Key,Control,177,No,No,No
ACC-2678,Kalimantan,Key,Kalimantan-Key,Control,178,No,No,No
ACC-2679,Kalimantan,Key,Kalimantan-Key,Control,179,No,No,No
