sample_size,replicate_id,sample_mean_weekly_units,population_mean_weekly_units,population_sd_weekly_units,theoretical_se_units,sampling_method
5,856,1447.02,1041.901,612.589,273.958,Independent sampling with replacement
5,857,1008.24,1041.901,612.589,273.958,Independent sampling with replacement
5,858,1029.54,1041.901,612.589,273.958,Independent sampling with replacement
5,859,945.82,1041.901,612.589,273.958,Independent sampling with replacement
5,860,872.36,1041.901,612.589,273.958,Independent sampling with replacement
5,861,1500.18,1041.901,612.589,273.958,Independent sampling with replacement
5,862,1284.64,1041.901,612.589,273.958,Independent sampling with replacement
5,863,916.36,1041.901,612.589,273.958,Independent sampling with replacement
5,864,1715.08,1041.901,612.589,273.958,Independent sampling with replacement
5,865,1802.2,1041.901,612.589,273.958,Independent sampling with replacement
5,866,626.48,1041.901,612.589,273.958,Independent sampling with replacement
5,867,886.3,1041.901,612.589,273.958,Independent sampling with replacement
5,868,885.48,1041.901,612.589,273.958,Independent sampling with replacement
5,869,901.76,1041.901,612.589,273.958,Independent sampling with replacement
5,870,1457.3,1041.901,612.589,273.958,Independent sampling with replacement
5,871,1056.08,1041.901,612.589,273.958,Independent sampling with replacement
5,872,1082.76,1041.901,612.589,273.958,Independent sampling with replacement
5,873,1197.32,1041.901,612.589,273.958,Independent sampling with replacement
5,874,1539.5,1041.901,612.589,273.958,Independent sampling with replacement
5,875,877.58,1041.901,612.589,273.958,Independent sampling with replacement
5,876,1368.94,1041.901,612.589,273.958,Independent sampling with replacement
5,877,943.88,1041.901,612.589,273.958,Independent sampling with replacement
5,878,900.04,1041.901,612.589,273.958,Independent sampling with replacement
5,879,942.84,1041.901,612.589,273.958,Independent sampling with replacement
5,880,958.74,1041.901,612.589,273.958,Independent sampling with replacement
5,881,864.66,1041.901,612.589,273.958,Independent sampling with replacement
5,882,1036.06,1041.901,612.589,273.958,Independent sampling with replacement
5,883,1069.7,1041.901,612.589,273.958,Independent sampling with replacement
5,884,1773.92,1041.901,612.589,273.958,Independent sampling with replacement
5,885,1173.0,1041.901,612.589,273.958,Independent sampling with replacement
5,886,957.22,1041.901,612.589,273.958,Independent sampling with replacement
5,887,725.08,1041.901,612.589,273.958,Independent sampling with replacement
5,888,940.72,1041.901,612.589,273.958,Independent sampling with replacement
5,889,1282.68,1041.901,612.589,273.958,Independent sampling with replacement
5,890,1371.8,1041.901,612.589,273.958,Independent sampling with replacement
5,891,1287.6,1041.901,612.589,273.958,Independent sampling with replacement
5,892,1218.06,1041.901,612.589,273.958,Independent sampling with replacement
5,893,753.88,1041.901,612.589,273.958,Independent sampling with replacement
5,894,826.74,1041.901,612.589,273.958,Independent sampling with replacement
5,895,698.36,1041.901,612.589,273.958,Independent sampling with replacement
5,896,1876.8,1041.901,612.589,273.958,Independent sampling with replacement
5,897,1088.86,1041.901,612.589,273.958,Independent sampling with replacement
5,898,1042.76,1041.901,612.589,273.958,Independent sampling with replacement
5,899,1262.0,1041.901,612.589,273.958,Independent sampling with replacement
5,900,1004.02,1041.901,612.589,273.958,Independent sampling with replacement
5,901,827.06,1041.901,612.589,273.958,Independent sampling with replacement
5,902,1370.62,1041.901,612.589,273.958,Independent sampling with replacement
5,903,1269.56,1041.901,612.589,273.958,Independent sampling with replacement
5,904,1233.34,1041.901,612.589,273.958,Independent sampling with replacement
5,905,1390.54,1041.901,612.589,273.958,Independent sampling with replacement
5,906,1102.64,1041.901,612.589,273.958,Independent sampling with replacement
5,907,732.04,1041.901,612.589,273.958,Independent sampling with replacement
5,908,981.8,1041.901,612.589,273.958,Independent sampling with replacement
5,909,886.64,1041.901,612.589,273.958,Independent sampling with replacement
5,910,1373.68,1041.901,612.589,273.958,Independent sampling with replacement
5,911,1722.6,1041.901,612.589,273.958,Independent sampling with replacement
5,912,810.94,1041.901,612.589,273.958,Independent sampling with replacement
5,913,1674.86,1041.901,612.589,273.958,Independent sampling with replacement
5,914,877.38,1041.901,612.589,273.958,Independent sampling with replacement
5,915,1976.78,1041.901,612.589,273.958,Independent sampling with replacement
5,916,1336.78,1041.901,612.589,273.958,Independent sampling with replacement
5,917,777.96,1041.901,612.589,273.958,Independent sampling with replacement
5,918,1342.1,1041.901,612.589,273.958,Independent sampling with replacement
5,919,1112.78,1041.901,612.589,273.958,Independent sampling with replacement
5,920,701.22,1041.901,612.589,273.958,Independent sampling with replacement
5,921,1622.72,1041.901,612.589,273.958,Independent sampling with replacement
5,922,1862.0,1041.901,612.589,273.958,Independent sampling with replacement
5,923,805.74,1041.901,612.589,273.958,Independent sampling with replacement
5,924,794.78,1041.901,612.589,273.958,Independent sampling with replacement
5,925,817.22,1041.901,612.589,273.958,Independent sampling with replacement
5,926,1382.06,1041.901,612.589,273.958,Independent sampling with replacement
5,927,1098.84,1041.901,612.589,273.958,Independent sampling with replacement
5,928,940.76,1041.901,612.589,273.958,Independent sampling with replacement
5,929,1097.66,1041.901,612.589,273.958,Independent sampling with replacement
5,930,1348.28,1041.901,612.589,273.958,Independent sampling with replacement
5,931,1144.0,1041.901,612.589,273.958,Independent sampling with replacement
5,932,1543.76,1041.901,612.589,273.958,Independent sampling with replacement
5,933,965.24,1041.901,612.589,273.958,Independent sampling with replacement
5,934,1260.68,1041.901,612.589,273.958,Independent sampling with replacement
5,935,1431.52,1041.901,612.589,273.958,Independent sampling with replacement
5,936,1102.94,1041.901,612.589,273.958,Independent sampling with replacement
5,937,1427.2,1041.901,612.589,273.958,Independent sampling with replacement
5,938,1135.9,1041.901,612.589,273.958,Independent sampling with replacement
5,939,767.72,1041.901,612.589,273.958,Independent sampling with replacement
5,940,936.58,1041.901,612.589,273.958,Independent sampling with replacement
5,941,1131.44,1041.901,612.589,273.958,Independent sampling with replacement
5,942,754.24,1041.901,612.589,273.958,Independent sampling with replacement
5,943,1411.58,1041.901,612.589,273.958,Independent sampling with replacement
5,944,964.78,1041.901,612.589,273.958,Independent sampling with replacement
5,945,1082.86,1041.901,612.589,273.958,Independent sampling with replacement
5,946,1280.7,1041.901,612.589,273.958,Independent sampling with replacement
5,947,1214.88,1041.901,612.589,273.958,Independent sampling with replacement
5,948,639.44,1041.901,612.589,273.958,Independent sampling with replacement
5,949,1234.34,1041.901,612.589,273.958,Independent sampling with replacement
5,950,625.68,1041.901,612.589,273.958,Independent sampling with replacement
5,951,971.8,1041.901,612.589,273.958,Independent sampling with replacement
5,952,1211.88,1041.901,612.589,273.958,Independent sampling with replacement
5,953,1384.52,1041.901,612.589,273.958,Independent sampling with replacement
5,954,842.38,1041.901,612.589,273.958,Independent sampling with replacement
5,955,940.44,1041.901,612.589,273.958,Independent sampling with replacement
5,956,1774.78,1041.901,612.589,273.958,Independent sampling with replacement
5,957,890.36,1041.901,612.589,273.958,Independent sampling with replacement
5,958,1181.08,1041.901,612.589,273.958,Independent sampling with replacement
5,959,964.22,1041.901,612.589,273.958,Independent sampling with replacement
5,960,850.92,1041.901,612.589,273.958,Independent sampling with replacement
5,961,1168.88,1041.901,612.589,273.958,Independent sampling with replacement
5,962,1518.64,1041.901,612.589,273.958,Independent sampling with replacement
5,963,967.7,1041.901,612.589,273.958,Independent sampling with replacement
5,964,899.28,1041.901,612.589,273.958,Independent sampling with replacement
5,965,1316.76,1041.901,612.589,273.958,Independent sampling with replacement
5,966,1191.52,1041.901,612.589,273.958,Independent sampling with replacement
5,967,912.62,1041.901,612.589,273.958,Independent sampling with replacement
5,968,1184.8,1041.901,612.589,273.958,Independent sampling with replacement
5,969,1009.6,1041.901,612.589,273.958,Independent sampling with replacement
5,970,744.12,1041.901,612.589,273.958,Independent sampling with replacement
5,971,974.58,1041.901,612.589,273.958,Independent sampling with replacement
5,972,2414.06,1041.901,612.589,273.958,Independent sampling with replacement
5,973,938.38,1041.901,612.589,273.958,Independent sampling with replacement
5,974,1187.48,1041.901,612.589,273.958,Independent sampling with replacement
5,975,1547.86,1041.901,612.589,273.958,Independent sampling with replacement
5,976,862.46,1041.901,612.589,273.958,Independent sampling with replacement
5,977,784.8,1041.901,612.589,273.958,Independent sampling with replacement
5,978,1009.46,1041.901,612.589,273.958,Independent sampling with replacement
5,979,923.64,1041.901,612.589,273.958,Independent sampling with replacement
5,980,1306.32,1041.901,612.589,273.958,Independent sampling with replacement
5,981,899.0,1041.901,612.589,273.958,Independent sampling with replacement
5,982,782.46,1041.901,612.589,273.958,Independent sampling with replacement
5,983,910.48,1041.901,612.589,273.958,Independent sampling with replacement
5,984,1448.1,1041.901,612.589,273.958,Independent sampling with replacement
5,985,808.36,1041.901,612.589,273.958,Independent sampling with replacement
5,986,906.86,1041.901,612.589,273.958,Independent sampling with replacement
5,987,1496.42,1041.901,612.589,273.958,Independent sampling with replacement
5,988,1113.78,1041.901,612.589,273.958,Independent sampling with replacement
5,989,1113.4,1041.901,612.589,273.958,Independent sampling with replacement
5,990,1282.2,1041.901,612.589,273.958,Independent sampling with replacement
5,991,1287.84,1041.901,612.589,273.958,Independent sampling with replacement
5,992,1365.8,1041.901,612.589,273.958,Independent sampling with replacement
5,993,1067.44,1041.901,612.589,273.958,Independent sampling with replacement
5,994,897.54,1041.901,612.589,273.958,Independent sampling with replacement
5,995,1366.1,1041.901,612.589,273.958,Independent sampling with replacement
5,996,928.96,1041.901,612.589,273.958,Independent sampling with replacement
5,997,1261.38,1041.901,612.589,273.958,Independent sampling with replacement
5,998,644.34,1041.901,612.589,273.958,Independent sampling with replacement
5,999,1090.92,1041.901,612.589,273.958,Independent sampling with replacement
5,1000,976.8,1041.901,612.589,273.958,Independent sampling with replacement
30,1,1113.63,1041.901,612.589,111.843,Independent sampling with replacement
30,2,1151.67,1041.901,612.589,111.843,Independent sampling with replacement
30,3,890.883,1041.901,612.589,111.843,Independent sampling with replacement
30,4,1041.41,1041.901,612.589,111.843,Independent sampling with replacement
30,5,965.247,1041.901,612.589,111.843,Independent sampling with replacement
30,6,871.987,1041.901,612.589,111.843,Independent sampling with replacement
30,7,1087.127,1041.901,612.589,111.843,Independent sampling with replacement
30,8,1121.277,1041.901,612.589,111.843,Independent sampling with replacement
30,9,1188.743,1041.901,612.589,111.843,Independent sampling with replacement
